tweet,Polarity,Subjectivity,sentiment
exactly and why on earth did  have him on their panel for the  midterms         lost some respect for  smh         chrischristie  thursdaythoughts,0.25,0.25,positive
nice article  about the  midterms     at   amp ,0.6,1.0,positive
 iranianamerican women made their mark   we collectively alongside other women will make change possible    midterms      midtermelections,-0.0625,0.6875,negative
i don t just  vote to honor my ancestors  i vote because i ll one day be an ancestor  and because i m currently a global citizen   midterms    ,0.0,0.0,neutral
the mid term election revealed that politics in america is divided by gender  education  race  and region     midterms       equity  diversityandinclusion,0.0,0.0,neutral
thank you to gauravdeep cheema  president of ssa at  and all the other ssa members and officers who voted  and urged other students to vote  in the midterms  photo by   secularstudents  secularvoters  midterms    ,-0.125,0.375,negative
so proud of  zahrakarinshak another hard working  iranian  american  woman on winning her election for  georgia state senate  district     her inspiring life story     americandream  iraniandream  womeninpolitics  midterms      iranianwomen,0.30166666666666664,0.6583333333333333,positive
 the impact of those campaigns may ultimately not only be historic numbers of women in office  but an increased engagement in politics among the next generation of women      on women candidates  impact in  midterms    ,0.0,0.3333333333333333,neutral
     women elected to the u s  house of representatives   electionnight       ,0.0,0.0,neutral
heard you on  today  i disagree  the  investors  explanation is about as valid as the      rationale that economic anxiety  spurred trump voters  the  not so  hidden factor  as always  is racism   midterms    ,0.016666666666666677,0.26666666666666666,positive
not content to simply steal elections in florida and georgia  the republicans are also attempting to steal the senate election in arizona  but   that should be no surprise   midterms    ,0.0,0.35714285714285715,neutral
newly  elected governor of colorado last night  ran on a platform that included proposals on  blockchain adoption and use    crypto  electionday  btc  investing  ico  tokensale  midterms    ,0.06818181818181818,0.2606060606060606,positive
monica crowley  the success of the  trump effect    midterms      washtimesoped,0.3,0.0,positive
question  why are americans ok with a candidate just accepting a result and not ensuring that every vote counts    we tell people everyday that their vote matters  so why would we be ok tossing a vote to the side  election  midterms    ,0.26666666666666666,0.5333333333333333,positive
 from a pair of native american women to a somali refugee to the first openly gay man elected governor  the      midterm elections brought a series of history making votes that marked major accomplishments for women and lgbt candidates    midterms    ,0.16583333333333333,0.4033333333333333,positive
this country will survive  bc of the  midterms     american voters set our divided government back on track as our founders envisioned  the rule of law and the constitution really matters regardless of  trumptheorum can you say  obstructionofjustice,0.06666666666666667,0.06666666666666667,positive
rt    the  midterms     show trump might not get re elected in          ajopinion,0.0,0.0,neutral
broward if you voted by absentee or provisional  here is the  broward county supervisor of elections  make sure your vote was counted before  pm today   floridarecount  floridaelection  florida  midterms      floridagovernor  floridasenator  bringithomeflorida  browardcounty,0.5,0.8888888888888888,positive
congratulations  on your  electionnight victory  we look forward to continuing to work with you to protect the lands and waters on which all life depends  the world we depend on  dependsonus   conservation,0.0,0.0,neutral
maybe it s time for  election monitors in the usa        midterms      electionday,0.0,0.0,neutral
is  nancypelosi the next  speakerofthehouse or will she be replaced   politics the halli casser jayne show  midterms    ,0.0,0.0,neutral
did the economy save republicans from a total beatdown   joins  to discuss   midterms    ,0.0,0.75,neutral
probably like the silly excuses for downgrading the  invasion  from the migrant caravan  been downgraded to  border support   now that  midterms     are over  there s no need to incite fear or a sense of urgency  it served its purpose of diverting from the issues ,-0.5,0.875,negative
none of trump s grandparents were born in america  dumbass    electionnight,0.0,0.0,neutral
nypirg      m   minutes ago more nypirg retweeted nextgen america     nypirg added   nextgen america verified account    breaking   youthvote turnout for  midterms     higher than any midterm election in a quarter century ,0.375,0.5,positive
after watching the run up to  midterms      amp  what s played out over the last few days  especially in the southern states  i d posit that the us is as in need of election monitoring as many of the countries in the world with sketchy election practices   uselections  sketchy,0.06,0.33333333333333337,positive
and for comparison  who voted   and who didn t   in minnesota in yesterday s election  a remarkable     turnout among eligible voters  vs      of eligible voters in texas    txlege  txsen  midterms       ,0.75,0.75,positive
in  midterms     not two   three muslims females al on  panel,0.0,0.0,neutral
voter turnout high for a midterm congressional race  via   politics  elections  midterms      nny,0.16,0.5399999999999999,positive
on tuesday  some people reported waiting three hours to vote   midterms    ,0.0,0.0,neutral
 many women can only see their own path to leadership in places where other women have been successful      on women running in  midterms    ,0.34500000000000003,0.765,positive
there are a few more races that haven t been called in  midterms      follow our map for the latest updates ,0.26666666666666666,0.5,positive
 for the first time  it was statistically better to be a female candidate than a white guy  because of women  especially african american and native american  our country is beginning to look more like a democracy     midterms    ,0.15625,0.1875,positive
a recount in florida  is this when the   conservatives on the supreme court step in  stop the ballot counting  amp  appoint rick scott senator   midterms      floridasenate,0.0,0.0,neutral
while absentee ballots are being counted  here s a breakdown of raw vote totals in  ny     as polls suggested   performed better in the southern and western part of the district while tenney did well in the north  wild card is evenly split oneida county  midterms    ,0.07384615384615385,0.2723076923076923,positive
at    bringing you local reaction to  midterms     we chat w    about democrats taking the house  issues heading into       and impact on canada   also how much did trump factor into votes  more on,0.2333333333333333,0.2333333333333333,positive
thread  meet the candidates who have made history in the us  midterms     elections ,0.0,0.0,neutral
after the  midterms     we all felt like we have been on the  battlefield  this week    battlefield  midterms  gospelmusic  tbt,0.0,0.0,neutral
here s how  opengov measures did in the  midterms        foia   ,0.0,0.0,neutral
some of us wanted international observers for this election exactly because we knew there was going to be crookery          georgia  georgiaelection  midterms      electionday,0.125,0.125,positive
 voter suppression is real and not a figment of our imagination  it s not an imaginary monster under the bed  it has an impact      via   midterms      stateline,0.2,0.30000000000000004,positive
 midterms     in memphis were tarnished by machine glitches  registration purges and human error   stateline  electionday,0.0,0.1,neutral
trevor breaks down the latest midterm election results live  democalypse      electionnight,0.16026936026936026,0.562962962962963,positive
another big win out of my state  electionnight ,0.4,0.25,positive
lost in some of the  electionnight firsts   becomes the youngest current member of the u s  senate  after winning mccaskill seat in missouri    republicans,0.25,0.575,positive
there are now   non religious state senators and    non religious state representatives   secularism  midterms      atheism,0.0,0.25,neutral
in       zach wahls delivered a speech to iowa lawmakers in support of his two moms and gay marriage  he s now a state lawmaker himself   midterms      via,0.4166666666666667,0.5833333333333334,positive
from the standpoint of the interests of working people  the rearrangement of seats in congress is largely irrelevant  no positive change is possible outside of the independent intervention of the working class   midterms    ,-0.12272727272727273,0.5440909090909091,negative
this was funny to me   providing article for context   aei      midterms      electionresults    ,0.25,1.0,positive
new episode   the blue wave     and me talk the  midterms       trump s press conference meltdown and the  tonyclementsexscandal   cdnpoli  uspoli  lpc  ndp  gpc  dnc,0.06818181818181818,0.2772727272727273,positive
pay close attention to  right now  watch the power struggle for speaker of the house  if pelosi ends up with it  it ll be an important marker on the level of neoliberal   progressive coalition support heading toward        midterms    ,0.34285714285714286,0.7678571428571428,positive
ted cruz   i also want to take a moment to congratulate beto o rourke millions across this state were inspired by his campaign     electionnight,0.0,0.0,neutral
andrew gillum concedes   midterms      floridaelection  vote      midtermelections    ,0.0,0.0,neutral
republicans will retain control of the senate  news can project  midterms    ,0.0,0.0,neutral
icing on the  midterms     cake from  today in print we bring you an arrow map spanning two damn pages  enjoy  ,0.4,0.5,positive
every woman on every ballot for the  midterms     has made me proud to be a woman  yall rock   womenwave,0.8,1.0,positive
why didn t i see this a week ago   midterms    ,0.0,0.0,neutral
if  gop had lost the senate too  trump would have tried to switch party to the     maga  qanon  midterms    ,0.0,0.0,neutral
trump   every candidate i campaigned for or whatever won bigly last night  believe me    exceptions include    john cox   walker stapleton   randy hultgren   rod blum   kevin yoder   kris kobach   john james   lena epstein   bill schuette   karin housley  pt      electionnight,0.0,0.06666666666666667,neutral
so we just had  midterms       but what happened with the fishy body politic  good overview from  on the election and interest groups,0.7,0.6000000000000001,positive
oh for goodness sake   arizona has to be the most backwards state ever    midterms      senaterace,0.5,0.5,positive
despite the repeated lies from  trump  did not lose last night  she s thinking runoff and i was there to hear it       gapol  electionnight,0.0,0.06666666666666667,neutral
love florida election races  always so close  midterms    ,0.5,0.6,positive
check out   elections     summary  amp  the impact on greater  louisville     gliadvocacy  kentucky  indiana  kyelect  midtermselections      midterms    ,0.5,0.5,positive
the opening diatribe of this podcast perfectly captures my thoughts about the  midterms     ,1.0,1.0,positive
jacky rosen   this is a historic night for us  because now nevada joins to be the fifth state with two women senators     electionnight,0.0,0.0,neutral
if a  house rep in  minnesota gets a divorce  are they still legally brother and sister   mao  ilhanomar  incestisbest  sick  electionnight  liberalismisamentaldisorder,-0.2571428571428571,0.5285714285714286,negative
omg  if   do not sue the  over this              america is sick  amp  tired of the lies which come out everyday from the  look at  midterms     for proof   protectmueller  istandwithacosta,-0.4380952380952381,0.719047619047619,negative
 marijuana   abortion  greyhounds  the local issues on us  midterms     ballots,0.0,0.0,neutral
our webinar on the  midterms     is about to begin  please join us here ,0.0,0.0,neutral
this year was my first time serving as an election officer here in loudoun county  virginia  if you re interested  here s a write up of my reaction to the day    midterms      va  ,0.25,0.41666666666666663,positive
of course new jersey elects a corrupt politician  smh    midterms    ,-0.18181818181818182,0.7272727272727273,negative
the  jeffsessions resignation  amp  the ballot initiative results from the  midterms     are the two best things to happen at one time for pot smoking since they released the  bobmarley box set on the first day of summer vacation,0.625,0.31666666666666665,positive
w t f     this cannot be happening   handmaid s tale coming to reality before our eyes   was right to frighten us with this prospect on   women need to stand up united amp adamant for their bodily integrity amp reproductive rights post   midterms        gilead,0.12857142857142856,0.44523809523809527,positive
 womenswave  midterms     such hypocrites,0.0,0.5,neutral
tuesday night saw candidates break down barriers in the midterm elections  here are    people who made history   midterms    ,-0.15555555555555559,0.2888888888888889,negative
and still  puertoricousa  electionnight was left out    million american citizens w out representation     statenow,0.0,0.0,neutral
this shows how the rudeness  bad manners and total arrogance of  lead reporter  a whitehouse staffer whose job is to take mike to another reporter is dismissed like dirt as he holds onto it for his own big headedness   midterms    ,-0.024999999999999967,0.6291666666666667,negative
       if this was happening in zambia or cambodia or venezuela  what would your election monitors say   would we deem this a free  amp  fair election  an outcome demonstrating the true will of the people   midterms    ,0.4833333333333334,0.7833333333333333,positive
mcbath was spurred into activism    and now political office    by the death of her son jordan davis  shot dead in      by a white man at a florida gas station   midterms      via,-0.06666666666666667,0.16666666666666666,negative
very happy with the new governor  midterms     i was shocked to see the amount of state questions that did not pass  but new governor  looking forward to  change,0.14318181818181816,0.6772727272727274,positive
the number of people dumb enough not to see this is the fact    if there was a shred of evidence it would have dropped pre  midterms    ,-0.1875,0.5,negative
icymi  gina ortiz jones  who challenged republican u s  rep  will hurd in congressional district     said she s not ready to call for a recount in a race that is separated by only hundreds of votes    midterms      tx    ,-0.05,0.75,negative
the latest the lars ove t rnebohm daily   thanks to     dianamarysharpton  midterms    ,0.2333333333333333,0.3666666666666667,positive
having political candidates who won and who lost on the steve paiken show last night encourages democracy  great timing and great discussion   ontario  canada  tvontario   vote  electionnight,0.4,0.4166666666666667,positive
dnc  democratic victory task force  may have been starting point for      election corruption   trump  breaking  maga  qanon  wwg wga  wikileaks  thursdaythoughts  midterms    ,0.0,0.1,neutral
after  midterms     the      us presidential battleground between trump  amp  the democrats looks like  michigan  wisconsin  pennsylvania  minnesota  nevada  colorado   maybe iowa and florida too,0.0,0.0,neutral
hey does anyone remember that beto o rourke guy   whatever happened to him    midterms    ,0.0,0.0,neutral
strongly agree with  here on  midterms      amp  the  trade policy outlook   but there s no political evidence that  trump  tariffs turned off even the  midwest s  farmers     amp    tradewars  agriculture  electionresults    ,0.21666666666666665,0.41666666666666663,positive
progressive politicians spark hope in u s  election  but their work is just beginning      uspoli  midterms    ,0.0,0.0,neutral
come to croatia this christmas  experience bliss  call             to book  juvmun  thursdaymotivation  mourinho  demonetisation  cityvfcsd  throwbackthursday  folklorethursday  destructionbydemonetisation  electionnight  star  sarkar   crin days  ahsapolcalypse  jimacosta  igers,0.0,0.0,neutral
pediatrician kim schrier  d  defeated former state sen  dino rossi  r  in the general election for washington s  th congressional district   the seat is currently represented by retiring rep  david reichert  r    wapol  midterms    ,0.016666666666666673,0.3,positive
 midterms      update       year old democrat ocasio cortez becomes the youngest woman elected to congress  follow live results,0.11818181818181818,0.35,positive
an interesting read after the  midterms     ,0.5,0.5,positive
 flashback good job on the  midterms       keep fighting  amp  help  rbg   the donald trump apocalypse begins  the beaverton  via,0.7,0.6000000000000001,positive
ep     on facebook    electionnight  electionresults      beto  cruz  texas  senate  leadership  service  civilrights  johnlewis  selma  mlk  malcolmx  faith  politics,0.0,0.0,neutral
where it not for gop gerrymandering   the democratic party would have netted close to     seats in the  midterms      ,0.0,0.0,neutral
how white of brian kemp   in georgia  kemp claims victory  but won t oversee potential  recount  npr   abrams  kemp  politics  onepersonnovote  usa  voterpurgega      reconstruction  briankempgastatesecandgopcandidate  georgiagovernorrace      midterms    ,0.0,0.5,neutral
definition of pyrrhic victory  nancy pelosi bids to be house speaker again     ushouse  houseofrepresentatives  uscongress  midterms  midterms      pyrrhicvictory  politics  tonedeaf  usmidterms,0.0,0.0,neutral
put a cork in it  trump  quench  wine  midterms      democrats  republicans  today  news,0.0,0.0,neutral
 we also need to move beyond the focus on  women of color s  distinction as  firsts  to examine what these women s candidacies have meant for challenging voter expectations and stereotypes      on  midterms     successes for women of color candidates,0.5,1.0,positive
after  midterms        trump will  think local  act global ,0.0,0.0,neutral
in rhode island  democrat sheldon whitehouse is fighting for a third senate term against republican robert flanders    follow  for all you need to know about  midterms    ,0.0,0.0,neutral
american  elections farce as politicians ignore the looming       trillion plus  debt crisis      trump  uselections  midterms      kilkenomics,-0.2,0.25,negative
this most exciting part of the night is what s happening in missouri  don t wanna get my hopes up     but i m confident it s gonna pass   electionnight,0.43333333333333335,0.7111111111111111,positive
american politicians be like  globally important stuff   nobody s got time for that    midterms      usa,0.2,0.5,positive
this immigrant needs you to vote in the  midterms     because i only have a cuck card    i mean green card ,-0.1708333333333333,0.6625,negative
            comey defends decision to not recommend charges while saying clinton s public statements were untrue  this is why hillary is not in jail  did hillary buy comey   midterms      midtermelections,-0.05,0.03333333333333333,negative
i know a reality tv stunt when i see one  djt digging into his pockets to find a tiny mushroom and some smoke and dirty mirrors for your viewing pleasure   jimacosta  midterms      trumpisnotabovethelaw,-0.3,0.65,negative
   and yet every state sends two senators   the world is changing  the structure of government  amp  government representation needs to as well for progress to happen     it never will though  because  well  corruption and bureaucracy    midterms      electionnight  politics,0.0,0.0,neutral
mcbath was spurred into activism    and now political office    by the death of her son jordan davis  shot dead in      by a white man at a florida gas station   midterms      via,-0.06666666666666667,0.16666666666666666,negative
after upending wisconsin politics and infuriating liberals across the country  gov  scott walker narrowly lost his bid for a third term to tony evers  the state schools superintendent  midterms    ,-0.26666666666666666,0.4000000000000001,negative
 midterms       jimacosta  yamichealcindor  jeffsessions   matthewwhitaker  muellerinvestigation   tuckercarlson  borderlineshooting   just another day in the news   or a society slipping over the cliff   hang on   by your fingernails if you must  but  hang on     ,-0.1,0.1,negative
 midterms     congratulations to   stlco prosecutor elect   councilman wesley bell   who will replace prosecutor robert p  mcculloch   ,0.8,0.9,positive
election day      recap via   h t to my colleague   midterms    ,0.0,0.0,neutral
the midterm elections saw a concerted effort to stop black people from voting in a centuries old effort entwined in the fabric of american politics  it didn t work   midterms      representthevote,-0.022222222222222216,0.2111111111111111,negative
 midterms      lies  women and migrants turn against trump,0.0,0.0,neutral
over     women have been voted into the house for the first time in u s  history  at least    are women of color    this  electionnight is just the start of the rebuke against trump and the gop s racist and sexist vision of america ,-0.024999999999999994,0.3666666666666667,negative
everything changed on november  th   the gop ran bad candidates  with a bad strategy   foxnews is part of the msm  they are not on your side   pandering to minorities doesn t work   the dnc is on the verge of a brutal civil war   time to get serious    electionnight,-0.6520833333333332,0.7499999999999999,negative
i wonder    how many senate seats     million could have bought     if only dems hadn t sunk their cash into fake mexican petho o rourke   maybe they could have won the senate    wompwomp  electionnight,0.0,0.625,neutral
latinas breaks barriers on  electionnight           texas   st latinas in congress           youngest member of congress           florida s  st latina lt governor  ,0.0,0.0,neutral
it s official    amp   will be the first latinas to represent  tx in congress   womenrun      midterms    ,0.25,0.3333333333333333,positive
we highly recommend you read this piece by  in  on  midterms    ,0.16,0.5399999999999999,positive
solidarity  alexandria ocasio cortez  history made as she becomes the youngest woman ever elected to congress  a sure bet for a future democratic socialist president of the united states   electionday  electionnight  midterms       ,0.25,0.5069444444444444,positive
come on florida  you have just over  hrs  left to get to your local election office to assure your voted is counted  bringithome  midterms    ,0.0,0.0,neutral
so proud to have endorsed these supporters of  publicsafety  in the       midterms      iaff,0.8,1.0,positive
   the candidates who made history in the us  midterms     elections ,0.0,0.0,neutral
its ok at least we got the senate  midterms    ,0.1,0.45,positive
   more reasons i love   midterms      presser  fakenewscnn  acostaassault  trump      acostaaccostswomen  cnnisfakenews  liars  leakers  liberals,0.5,0.55,positive
and  this is cnn        cnnisfakenews  fakenews  acostaaccostswomen  aprilryan  angry  nastywoman  trumppresser  midterms    ,-0.5,1.0,negative
 midterms     in a nutshell,0.0,0.0,neutral
to my home state   iowa  proud u added   more  democrats to the house  but i am so disappointed  our government has been totally corrupted   amp  apparently u all r happy about it  bcuz you didn t vote for change in the  midterms     and you kept  whitenationalist steve king  really ,0.2285714285714286,0.65,positive
what complete and utter bs  the only hand contact was by the intern who was doing her best in your washington pressure cooker to calm things down in the midst of senseless potus rant  please don t fire her  and please stop making america so toxic    midterms    ,0.2074074074074074,0.6231481481481481,positive
we re the only country where candidates can also be partisan referees  insert your favorite sports team metaphor    aei       midterms    ,0.25,1.0,positive
trump s clash with cnn descends into farcical debate over who t           uspolitics  trump  potus  midterms    ,-0.4,0.4,negative
so proud to see democracy at work   congratulations to all the hard fought battles   there were some monumental victories this night    electionnight,0.25416666666666665,0.7708333333333333,positive
sick of  wa   being so gerrymandered by rural ass lewis county  that s why we keep getting stuck with herrera beutler     electionnight,-0.35714285714285715,0.42857142857142855,negative
mitt romney who defrauded american taxpayers out of billions of dollars with medicare fraud through bain capital owned damon corp  amp  still gets  elected  to the senate sums up everything that is currently wrong with american politics   electionnight,-0.16666666666666666,0.3,negative
progressives triumphed in some very red states as long as they came in the form of ballot initiatives   midterms      via,-0.025,0.2,negative
    west virginians living outside the us cast ballots in  midterms     using a  blockchain backed mobile app    election    ,0.0,0.05,neutral
   in kansas  sharice davids   became the first native woman elected to u s  congress and the first openly  lgbtq u s  congress member from kansas   equalityforward  midterms      electionresults    ,0.16666666666666666,0.38888888888888884,positive
maxine walters when asked what is at the top of her agenda   electionnight,0.5,0.5,positive
in      we began our  get out the vote  initiative to play our part in improving nationwide voter participation  read more from  to learn how we celebrated election day and encouraged employees to vote in the  midterms     ,0.425,0.625,positive
if you voted by absentee ballot vote by mail in  georgia call this helpline amp check that your vote was counted  it ain t over  til it s over  we need to contest this blatant voter suppression amp have  runoff so  can still become governor   everyvotecounts  midterms    ,-0.5,0.5,negative
so comey is out soliciting democrat votes today    he is desperately trying to stay out of prison    let s do our part to open up the door to his prison cell    vote red     electionday  deepstate  midterms    ,-0.19999999999999998,0.5,negative
actually yes  show me the last republican who didn t accept election results  it s always the dems who can t accept losing  al gore  john kerry  hrc  stacey abrams  bill nelson get over it  don t be sore losers   midterms       floridarecount,-0.06666666666666667,0.12222222222222223,negative
puts texas n play   democrats         midterms      betoorourke  texas  progressives  democrats   sun     ae         hope  iheartradio    reverend   ,0.0,0.0,neutral
check out my blog to see my key takeaways from tuesday s midterms     electiontwitter  electionnight  midterms    ,0.0,1.0,neutral
  has spent years of her life helping more georgians achieve access to the ballot box  she is going to fight for every last vote to count  because it s the right thing to do  may all electeds respect the right to vote as much as she   electionnight,0.19523809523809524,0.32301587301587303,positive
just in from   midterms    ,0.0,0.0,neutral
my florida   arizona republican senate bets sitting in purgatory as recounts for both on the way  talk about close  florida pays     to   and arizona     to    still think they both win tho  midterms      ,0.8,0.4,positive
when everyone is clamoring for one last shot with bae           voteblue  betofortexas  november th  midterms    ,0.0,0.06666666666666667,neutral
texas s voter registration laws are straight out of the jim crow playbook            midterms      texas  oregon  voterregistration  jimcrow  sun      ae         hope   ,0.2,0.4,positive
forget  we are waiting for actual voters to vote      electionnight,0.0,0.1,neutral
 midterms     while voter suppression received notable attention in the months before the midterms  problems at voting stations on  electionday presented new obstacles for voters around the country ,0.19545454545454544,0.3181818181818182,positive
 electionnight      is a historic occasion  rashida tlaib  left   amp  ilhan omar  right  are officially the first two muslim women in u s  history to be elected to congress  these powerful women are now etched into the history books  more power to them  absolutely brilliant  wow ,0.29196428571428573,0.5461309523809523,positive
it s bothers the left and the never trumpers that  maga is still happy after the  midterms    ,0.4,0.5,positive
 midterms      first polls close in parts of indiana and kentucky  us stocks close higher as investors await midterm election results   more ,0.3333333333333333,0.4444444444444444,positive
photography to take note of   obdurateessentials  nowthis  midterms      electionday      electionday  elections  voting  firsts  electionfirsts  historic  jahanahayes  letitiajames  michellegrisham   debhaaland,0.0,0.0,neutral
all the hard work paid off   just won  he ll be illinois  first black attorney general  history in the making   electionnight,-0.03958333333333333,0.45208333333333334,negative
democrat  superstars  beto o  rourke  amp  andrew gillum are just like most of the other democrats i know    they re losers        electionnight,0.05833333333333333,0.35833333333333334,positive
what do you mean you haven t voted yet  what are you waiting for       beavoter   midterms    ,-0.3125,0.6875,negative
this  electionnight  we re making history     the first democratic nominated african american woman to the house in massachusetts  just won     we can t wait to have your powerful progressive voice in congress ,0.1375,0.3333333333333333,positive
president biff of the divided states is like monty python s black knight who got his arms cut off and said he still could fight just as well   just a scratch  even if trump would have lost the senate too he would have claimed victory   midterms      govegan,-0.16666666666666666,0.43333333333333335,negative
say no to nanny bloomberg  electionday  midterms    ,0.0,0.0,neutral
and    anotha    one    congratulations    electionnight,0.0,0.0,neutral
the results of the us  midterms     are in   but how will they impact the economy and markets  deutsche bank thought leaders  dbresearch give their views ,0.0,0.0,neutral
anyone heard news on fl  i know i should ve gone high  but this am i walked by a co coworker  amp  coughed into my hand   recount  no matter end results  i m on the right side of history   election      floridarecount  midterms    ,0.22285714285714286,0.5378571428571428,positive
this  electionnight   was elected to be the first black lt  gov  in wisconsin s history  we ll continue to stand by his progressive advocacy in his term     our momentum can t be stopped ,0.04166666666666667,0.3833333333333333,positive
i can t stop imagining our current congressmen in rockers  under the care of a homogenous  amp  equitable demographic  excluding root rot like dennis hof     but these faces are tiding me over for now      ladies  midterms      congress,0.0,0.4,neutral
in a post  midterms     political landscape  what role can communications professionals play in educating new leaders  amp  advocating on behalf of their clients   shares   takeaways to help you prepare ,0.06818181818181818,0.2772727272727273,positive
i can t decide if our new governor is the coach i always wanted or the dad i always wanted    mngov  midterms      mnvotes  midtermelection      timwalz,0.13636363636363635,0.45454545454545453,positive
just so we re clear  florida elected a governor who moderated a white nationalist facebook page  repeatedly dog whistled at his opponent and praised the new elected demogogue of brazil    this is america       electionnight,0.0787878787878788,0.2792929292929293,positive
new from  there were less spammy fakes during  midterms     than in       but misinformation and propaganda are alive and well ,-0.007575757575757576,0.2553030303030303,negative
for  this election wasn t about blue or red wave  but instead an isolationist or internationalist wave  we set out to shape the answer    spoiler alert  i m pleased to see    th congress looks primed once again to reject isolationism   midterms    ,0.16666666666666666,0.3666666666666667,positive
as we emerge from  midterms       americans must ask  is there any virtue in seeking common ground with fellow citizens whose views we find indefensible  the answer is a resounding yes  according to  ceo shamil idriss ,-0.3,0.5,negative
     us midterm election  what s driving american voters   midterms       live ,0.06818181818181818,0.25,positive
yes   you have different voices but what does that mean  what is the message  how do you govern  you can pack the seats with district tailored candidates with opposing agendas just to win  but how does that translate into policy   outnumbered  midterms      maga,0.1625,0.5625,positive
us midterm polls  voters face long lines  technical snags  and chaos  midterms      live ,0.028787878787878782,0.3333333333333333,positive
interesting outcome of midterm election results from  us   we are in for real dynamic times ahead in months to come   time to leave the history  live in present and plan well for the future to survive in extreme competitive world    midterms    ,0.08522727272727272,0.3958333333333333,positive
today s cr n and a bonus poem  listen  dear libertarians  and you will hear  the sound of government grinding still   at least two years with no regulations to fear  for  gridlock is coming  gridlock is coming     electionnight  midterms    ,0.05000000000000002,0.4,positive
as more races get called  our  midterms     document continues to be updated  click the link below for the latest results   ,0.5,0.7,positive
the latest  aprilsalist    midterms      electionday,0.5,0.9,positive
this american is really brilliant  amp  it ain t trump   midtermelection        trumpliesmatter  trumpdeathtouch  midterms      trollingtrump  lies,0.45,0.5,positive
it s not over til a female gendered individual of a certain size localized   midterms    ,0.07142857142857142,0.37936507936507935,positive
 some of the oversight that we will see in a democratic house will be focused on reestablishing scientific integrity and highlighting the failure of the trump administration to use scientifically based information for policymaking       midterms    ,-0.3166666666666667,0.3,negative
 you can take my eye  but you re not going to take our freedom   i can still shoot just fine  just gotta switch shoulders     we demand  fire him  nothing about pete davidson is comedic  meanwhile  kicks ass      voteredtosaveamerica   midterms      maga,0.4166666666666667,0.5,positive
anyone who voted on provisional ballot in  georgia call this helpline amp check that your vote was counted  it ain t over  til it s over   can still become your governor if there s a  runoff and the blatant voter suppression is contested   everyvotecounts  midterms    ,-0.5,0.5,negative
saw a mexican family in line to vote so i called ice and they showed up within    minutes lol  electionday  midterms    ,0.4,0.35,positive
this is beyond belief  he accuses   reporter of being  rude  amp  having shocking behaviour while he behaves in the most  ignorant fashion  how can the  gop  amp  their supporters stand behind this man   midterms      trump  impeach  gethimout  idiotinchief  moron,-0.4,0.76,negative
new stories and data coming out of today s  press conference  hundreds of absentee ballots  lost   running out of provisional ballots at black majority precincts  offer damning new evidence that  and  are stealing this election   midterms    ,0.03535353535353535,0.4474747474747475,positive
the heartbreak of tuesday night was rough but it s not the end   beto      midterms      texas  votingmatters,-0.1,0.4,negative
 greyhoundracing the best news to come out of the contentious  midterms       and end to greyhound racing in  florida,1.0,0.3,positive
 st good  news after  midterms       house  democrats plan to restore a congressional committee on  climatechange that  republicans had scrapped   ,0.7,0.6000000000000001,positive
cook now has a house popular vote tracker  dems lead            or       when mail ins are counted from places like california possible dems will have a   point margin     million votes on house lines at this time    million for dems    m  republican  midterms    ,0.3,0.95,positive
had a great time on   midterms     election panel  it was a particular pleasure to discuss montgomery county issues with  greatly appreciate the opportunity to discuss  mdpolitics ,0.5888888888888889,0.611111111111111,positive
 caravan disappeared day after  midterms      member of  freepress gets credentials revoked for no reason  don t   be   distracted   the  muellerinvestigation is what s in jeopardy along with our  democracy and freedom  this will turn into turkey  amp  nk fast  stay   focused  ,0.2,0.6,positive
a big takeaway from  midterms       announced itself as controlled opposition  calling for dems early  facilitating voter suppression   nearly all on the network as well ,0.06666666666666667,0.26666666666666666,positive
ted cruz beating beto o rourke will not change that cruz licks the boots of a man who called his wife ugly and accused his father of murder  electionnight,-0.7,1.0,negative
this is why we aren t making progress  white folks  especially my  liberal  progressive  allies      you need to call a spade a spade      uncomfortable  means racist  ugh   midterms        via,-0.16666666666666666,0.6666666666666666,negative
the united boy s club of  america  equality is an  american fiction  america is supposedly founded on the idea of  opportunity and  equality for all   but who are we kidding  really   read the article     politics  usa  midterms      democrats  republicans,0.1,0.1,positive
 yes  political ambition does still matter  but i think it s time for us to think more about how the motivation to engage in politics differs across groups  especially at the intersection of race and gender       on  midterms    ,0.16666666666666666,0.5333333333333333,positive
the latest in plain sight   thanks to   vote  midterms    ,0.1619047619047619,0.4857142857142857,positive
progressives triumphed in some very red states as long as they came in the form of ballot initiatives   midterms      via,-0.025,0.2,negative
haven t turned on the news but already know the results   electionnight,0.0,0.0,neutral
a year ago conservatives abandoned roy moore based on the shakiest of accusations    tonight dems elected menendez despite far more credible charges of sleeping with minor prostitutes   stop  letting  the  bastards  weaponize  your  principles  against  you     electionnight,0.2375,0.6000000000000001,positive
 politics  government  midterms      bernie      from     gt  bernie sanders  new democrats in congress  taking on trumpism   rolling stone,0.13636363636363635,0.45454545454545453,positive
megan hunt  a progressive atheist  just won a seat in  nebraska s legislature  via   midterms      progressives,0.0,0.0,neutral
tuesday night saw candidates break down barriers in the midterm elections  here are    people who made history   midterms      via  the people,-0.15555555555555559,0.2888888888888889,negative
